date,sales,onpromotion,dcoilwtico,transactions,is_national_holiday,precipitation_mm,is_payday,day_of_week,month,year
2014-12-13,924.0,2.0,57.81,6279.0,0,5.8,0,5,12,2014
2014-12-14,1062.0,2.0,57.81,5797.0,0,0.3,0,6,12,2014
2014-12-15,550.0,0.0,55.96,5268.0,0,0.1,1,0,12,2014
2014-12-16,522.0,0.0,55.97,5343.0,0,1.1,0,1,12,2014
2014-12-17,647.0,1.0,56.43,5958.0,0,19.0,0,2,12,2014
2014-12-18,464.0,1.0,54.18,5899.0,0,10.5,0,3,12,2014
2014-12-19,395.0,1.0,56.91,5951.0,0,8.4,0,4,12,2014
2014-12-20,783.0,1.0,56.91,7045.0,1,14.6,0,5,12,2014
2014-12-21,1033.0,2.0,56.91,7205.0,1,12.4,0,6,12,2014
2014-12-22,483.0,1.0,55.25,7524.0,1,2.2,0,0,12,2014
2014-12-23,515.0,2.0,56.78,8120.0,1,1.1,0,1,12,2014
2014-12-24,395.0,0.0,55.7,7689.0,1,3.3,0,2,12,2014
2014-12-25,0.0,0.0,55.7,0.0,1,3.3,0,3,12,2014
2014-12-26,806.0,2.0,54.59,5693.0,1,2.6,0,4,12,2014
2014-12-27,753.0,2.0,54.59,4813.0,0,12.2,0,5,12,2014
2014-12-28,806.0,2.0,54.59,4721.0,0,6.4,0,6,12,2014
2014-12-29,578.0,2.0,53.46,4868.0,0,4.7,0,0,12,2014
2014-12-30,570.0,0.0,54.14,5745.0,0,4.5,0,1,12,2014
2014-12-31,370.0,2.0,53.45,5524.0,1,5.7,1,2,12,2014
2015-01-01,0.0,0.0,53.45,4246.202702702703,1,1.4,0,3,1,2015
2015-01-02,933.0,2.0,52.72,4621.0,1,1.0,0,4,1,2015
2015-01-03,914.0,2.0,52.72,4364.0,0,1.6,0,5,1,2015
2015-01-04,1297.0,2.0,52.72,5061.0,0,3.1,0,6,1,2015
2015-01-05,820.0,1.0,50.05,4475.0,0,1.7,0,0,1,2015
2015-01-06,613.0,1.0,47.98,3912.0,0,0.8,0,1,1,2015
2015-01-07,680.0,2.0,48.69,4674.0,0,2.6,0,2,1,2015
2015-01-08,471.0,0.0,48.8,4086.0,0,3.1,0,3,1,2015
2015-01-09,482.0,2.0,48.35,4242.0,0,4.2,0,4,1,2015
2015-01-10,837.0,2.0,48.35,5235.0,1,3.0,0,5,1,2015
2015-01-11,1274.0,0.0,48.35,5434.0,0,0.7,0,6,1,2015
2015-01-12,583.0,1.0,46.06,3980.0,0,2.7,0,0,1,2015
2015-01-13,478.0,1.0,45.92,3885.0,0,6.2,0,1,1,2015
2015-01-14,522.0,1.0,48.49,4403.0,0,2.8,0,2,1,2015
2015-01-15,372.0,0.0,46.37,3761.0,0,11.9,1,3,1,2015
2015-01-16,472.0,0.0,48.49,3879.0,0,15.8,0,4,1,2015
2015-01-17,950.0,0.0,48.49,5412.0,0,13.3,0,5,1,2015
2015-01-18,1137.0,0.0,48.49,5078.0,0,11.9,0,6,1,2015
2015-01-19,537.0,0.0,48.49,3960.0,0,13.6,0,0,1,2015
2015-01-20,475.0,0.0,46.79,3639.0,0,17.4,0,1,1,2015
2015-01-21,485.0,0.0,47.85,4201.0,0,32.3,0,2,1,2015
2015-01-22,352.0,0.0,45.93,3767.0,0,29.1,0,3,1,2015
2015-01-23,404.0,0.0,45.26,4074.0,0,15.9,0,4,1,2015
2015-01-24,896.0,0.0,45.26,5330.0,0,8.2,0,5,1,2015
2015-01-25,1050.0,0.0,45.26,5047.0,0,6.0,0,6,1,2015
2015-01-26,423.0,0.0,44.8,3792.0,0,10.2,0,0,1,2015
2015-01-27,375.0,0.0,45.84,3522.0,0,17.1,0,1,1,2015
2015-01-28,448.0,0.0,44.08,4082.0,0,2.9,0,2,1,2015
2015-01-29,343.0,0.0,44.12,3483.0,0,3.0,0,3,1,2015
2015-01-30,443.0,0.0,47.79,4138.0,0,10.5,0,4,1,2015
2015-01-31,1116.0,0.0,47.79,5082.0,0,16.9,1,5,1,2015
2015-02-01,1478.0,0.0,47.79,5303.0,0,2.8,0,6,2,2015
2015-02-02,615.0,0.0,49.25,3927.0,0,2.7,0,0,2,2015
2015-02-03,583.0,0.0,53.04,3805.0,0,1.4,0,1,2,2015
2015-02-04,576.0,0.0,48.45,4275.0,0,2.1,0,2,2,2015
2015-02-05,463.0,0.0,50.48,3761.0,0,9.6,0,3,2,2015
2015-02-06,447.0,0.0,51.66,4044.0,0,18.3,0,4,2,2015
2015-02-07,944.0,0.0,51.66,5119.0,0,10.2,0,5,2,2015
2015-02-08,1037.0,0.0,51.66,4866.0,0,5.8,0,6,2,2015
2015-02-09,496.0,0.0,52.99,3981.0,0,8.0,0,0,2,2015
2015-02-10,454.0,0.0,50.06,3681.0,0,4.9,0,1,2,2015
2015-02-11,469.0,0.0,48.8,4176.0,0,1.6,0,2,2,2015
2015-02-12,353.0,0.0,51.17,3927.0,0,2.7,0,3,2,2015
2015-02-13,402.0,0.0,52.66,4812.0,0,2.6,0,4,2,2015
2015-02-14,545.0,0.0,52.66,4494.0,0,3.5,0,5,2,2015
2015-02-15,549.0,0.0,52.66,3598.0,0,9.1,1,6,2,2015
2015-02-16,636.0,0.0,52.66,3696.0,1,2.1,0,0,2,2015
2015-02-17,774.0,0.0,53.56,4372.0,1,4.8,0,1,2,2015
2015-02-18,506.0,0.0,52.13,4123.0,0,5.0,0,2,2,2015
2015-02-19,390.0,0.0,51.12,3416.0,0,6.4,0,3,2,2015
2015-02-20,458.0,0.0,49.95,4072.0,0,0.4,0,4,2,2015
2015-02-21,655.0,0.0,49.95,4925.0,0,0.2,0,5,2,2015
2015-02-22,939.0,0.0,49.95,4957.0,0,2.6,0,6,2,2015
2015-02-23,355.0,0.0,49.56,3446.0,0,8.1,0,0,2,2015
2015-02-24,435.0,0.0,48.48,3779.0,0,12.0,0,1,2,2015
2015-02-25,513.0,0.0,50.25,4066.0,0,4.2,0,2,2,2015
2015-02-26,313.0,0.0,47.65,3548.0,0,7.2,0,3,2,2015
2015-02-27,425.0,0.0,49.84,3960.0,0,6.9,0,4,2,2015
2015-02-28,862.0,0.0,49.84,5086.0,0,4.7,1,5,2,2015
2015-03-01,1419.0,0.0,49.84,5454.0,0,8.7,0,6,3,2015
2015-03-02,612.0,0.0,49.59,3864.0,0,14.0,0,0,3,2015
2015-03-03,554.0,0.0,50.43,3838.0,0,20.1,0,1,3,2015
2015-03-04,605.0,0.0,51.53,4278.0,0,14.8,0,2,3,2015
2015-03-05,416.0,0.0,50.76,3865.0,0,8.0,0,3,3,2015
2015-03-06,427.0,0.0,49.61,4269.0,0,9.7,0,4,3,2015
2015-03-07,877.0,0.0,49.61,5478.0,0,2.9,0,5,3,2015
2015-03-08,1088.0,0.0,49.61,5213.0,0,1.5,0,6,3,2015
2015-03-09,651.0,0.0,49.95,4233.0,0,1.0,0,0,3,2015
2015-03-10,723.0,0.0,48.42,4499.0,0,2.7,0,1,3,2015
2015-03-11,685.0,0.0,48.06,4439.0,0,3.1,0,2,3,2015
2015-03-12,435.0,0.0,47.12,3877.0,0,27.7,0,3,3,2015
2015-03-13,459.0,0.0,44.88,4237.0,0,11.5,0,4,3,2015
2015-03-14,889.0,0.0,44.88,5344.0,0,19.7,0,5,3,2015
2015-03-15,1205.0,0.0,44.88,5270.0,0,18.3,1,6,3,2015
2015-03-16,538.0,0.0,43.93,3948.0,0,17.2,0,0,3,2015
2015-03-17,411.0,0.0,43.39,3630.0,0,13.8,0,1,3,2015
2015-03-18,391.0,0.0,44.63,4037.0,0,20.9,0,2,3,2015
2015-03-19,342.0,0.0,44.02,3497.0,0,9.7,0,3,3,2015
2015-03-20,407.0,0.0,46.0,4176.0,0,28.0,0,4,3,2015
2015-03-21,747.0,0.0,46.0,5264.0,0,2.8,0,5,3,2015
2015-03-22,848.0,0.0,46.0,5204.0,0,1.1,0,6,3,2015
2015-03-23,414.0,0.0,47.4,3806.0,0,6.3,0,0,3,2015
2015-03-24,370.0,0.0,47.03,3832.0,0,8.3,0,1,3,2015
2015-03-25,438.0,0.0,48.75,4172.0,0,9.5,0,2,3,2015
2015-03-26,252.0,1.0,51.41,3561.0,0,13.5,0,3,3,2015
2015-03-27,320.0,4.0,48.83,4146.0,0,1.9,0,4,3,2015
2015-03-28,646.0,3.0,48.83,5087.0,0,12.8,0,5,3,2015
2015-03-29,735.0,3.0,48.83,4935.0,0,16.0,0,6,3,2015
2015-03-30,375.0,2.0,48.66,3701.0,0,15.8,0,0,3,2015
2015-03-31,382.0,0.0,47.72,3787.0,0,11.0,1,1,3,2015
2015-04-01,536.0,2.0,50.12,4538.0,0,11.4,0,2,4,2015
2015-04-02,503.0,3.0,49.13,4349.0,0,10.9,0,3,4,2015
2015-04-03,649.0,5.0,49.13,4464.0,1,2.9,0,4,4,2015
2015-04-04,792.0,4.0,49.13,4955.0,0,11.2,0,5,4,2015
2015-04-05,920.0,4.0,49.13,4904.0,0,16.1,0,6,4,2015
2015-04-06,566.0,4.0,52.08,4053.0,0,3.1,0,0,4,2015
2015-04-07,386.0,6.0,53.95,3824.0,0,1.0,0,1,4,2015
2015-04-08,482.0,3.0,50.44,4096.0,0,8.2,0,2,4,2015
2015-04-09,288.0,2.0,50.79,3702.0,0,7.7,0,3,4,2015
2015-04-10,382.0,4.0,51.63,4198.0,0,6.5,0,4,4,2015
2015-04-11,668.0,4.0,51.63,5083.0,0,6.6,0,5,4,2015
2015-04-12,862.0,5.0,51.63,5192.0,0,5.6,0,6,4,2015
2015-04-13,453.0,4.0,51.95,3818.0,0,7.5,0,0,4,2015
2015-04-14,393.0,3.0,53.3,3432.0,0,9.0,0,1,4,2015
2015-04-15,494.0,3.0,56.25,4192.0,0,10.9,1,2,4,2015
2015-04-16,377.0,4.0,56.69,3611.0,0,15.1,0,3,4,2015
2015-04-17,486.0,5.0,55.71,4191.0,0,8.9,0,4,4,2015
2015-04-18,859.0,6.0,55.71,5393.0,0,5.6,0,5,4,2015
2015-04-19,975.0,7.0,55.71,5228.0,0,9.1,0,6,4,2015
2015-04-20,445.0,5.0,56.37,3860.0,0,14.3,0,0,4,2015
2015-04-21,348.0,5.0,55.58,3685.0,0,11.8,0,1,4,2015
2015-04-22,379.0,5.0,56.17,4178.0,0,2.6,0,2,4,2015
2015-04-23,357.0,3.0,56.59,3838.0,0,1.5,0,3,4,2015
2015-04-24,359.0,3.0,55.98,4036.0,0,5.1,0,4,4,2015
2015-04-25,720.0,3.0,55.98,5175.0,0,3.5,0,5,4,2015
2015-04-26,837.0,4.0,55.98,5080.0,0,0.5,0,6,4,2015
2015-04-27,372.0,2.0,55.56,3901.0,0,1.6,0,0,4,2015
2015-04-28,355.0,3.0,57.05,3587.0,0,4.8,0,1,4,2015
2015-04-29,324.0,4.0,58.55,4059.0,0,3.6,0,2,4,2015
2015-04-30,346.0,2.0,59.62,4132.0,0,16.3,1,3,4,2015
2015-05-01,794.0,2.0,59.1,5054.0,1,10.0,0,4,5,2015
2015-05-02,964.0,2.0,59.1,5400.0,0,9.9,0,5,5,2015
2015-05-03,1002.0,3.0,59.1,5175.0,0,10.3,0,6,5,2015
2015-05-04,538.0,3.0,58.92,4044.0,0,12.1,0,0,5,2015
2015-05-05,472.0,2.0,60.38,4021.0,0,8.7,0,1,5,2015
2015-05-06,463.0,1.0,60.93,4439.0,0,9.4,0,2,5,2015
2015-05-07,399.0,2.0,58.99,4272.0,0,1.5,0,3,5,2015
2015-05-08,387.0,4.0,59.41,4812.0,0,1.2,0,4,5,2015
2015-05-09,793.0,1.0,59.41,6839.0,1,2.7,0,5,5,2015
2015-05-10,544.0,3.0,59.41,4526.0,1,1.4,0,6,5,2015
2015-05-11,479.0,4.0,59.23,4008.0,0,2.6,0,0,5,2015
2015-05-12,378.0,4.0,60.72,3721.0,0,0.0,0,1,5,2015
2015-05-13,421.0,4.0,60.5,3907.0,0,6.2,0,2,5,2015
2015-05-14,343.0,3.0,59.89,3674.0,0,9.4,0,3,5,2015
2015-05-15,435.0,6.0,59.73,4129.0,0,11.7,1,4,5,2015
2015-05-16,1033.0,6.0,59.73,5466.0,0,3.5,0,5,5,2015
2015-05-17,1177.0,6.0,59.73,5189.0,0,8.2,0,6,5,2015
2015-05-18,552.0,5.0,59.44,3924.0,0,7.0,0,0,5,2015
2015-05-19,441.0,4.0,57.3,3752.0,0,4.2,0,1,5,2015
2015-05-20,525.0,5.0,58.96,4031.0,0,2.5,0,2,5,2015
2015-05-21,353.0,6.0,60.18,3713.0,0,10.7,0,3,5,2015
2015-05-22,419.0,7.0,58.88,4227.0,0,5.7,0,4,5,2015
2015-05-23,861.0,4.0,58.88,4864.0,0,4.3,0,5,5,2015
2015-05-24,992.0,5.0,58.88,4924.0,1,9.1,0,6,5,2015
2015-05-25,540.0,3.0,58.88,3810.0,0,8.4,0,0,5,2015
2015-05-26,422.0,4.0,57.29,3599.0,0,2.3,0,1,5,2015
2015-05-27,435.0,5.0,57.51,4120.0,0,7.6,0,2,5,2015
2015-05-28,334.0,7.0,57.69,3614.0,0,9.8,0,3,5,2015
2015-05-29,428.0,6.0,60.25,4238.0,0,11.6,0,4,5,2015
2015-05-30,1006.0,3.0,60.25,5186.0,0,14.0,0,5,5,2015
2015-05-31,1173.0,7.0,60.25,5434.0,0,3.2,1,6,5,2015
2015-06-01,628.0,6.0,60.24,4340.0,0,0.7,0,0,6,2015
2015-06-02,659.0,6.0,61.3,4031.0,0,1.5,0,1,6,2015
2015-06-03,526.0,3.0,59.67,4260.0,0,3.7,0,2,6,2015
2015-06-04,419.0,2.0,58.0,3754.0,0,1.8,0,3,6,2015
2015-06-05,371.0,2.0,59.11,4268.0,0,0.8,0,4,6,2015
2015-06-06,765.0,4.0,59.11,5035.0,0,3.3,0,5,6,2015
2015-06-07,914.0,3.0,59.11,4717.0,0,13.2,0,6,6,2015
2015-06-08,453.0,1.0,58.15,3758.0,0,16.9,0,0,6,2015
2015-06-09,437.0,1.0,60.15,3841.0,0,9.4,0,1,6,2015
2015-06-10,434.0,3.0,61.36,4089.0,0,5.7,0,2,6,2015
2015-06-11,276.0,1.0,60.74,3393.0,0,1.2,0,3,6,2015
2015-06-12,391.0,1.0,59.96,4206.0,0,2.7,0,4,6,2015
2015-06-13,738.0,1.0,59.96,4959.0,0,9.6,0,5,6,2015
2015-06-14,830.0,3.0,59.96,4913.0,0,11.1,0,6,6,2015
2015-06-15,441.0,3.0,59.53,3757.0,0,1.8,1,0,6,2015
2015-06-16,459.0,2.0,60.01,3826.0,0,0.9,0,1,6,2015
2015-06-17,440.0,2.0,59.89,4219.0,0,4.5,0,2,6,2015
2015-06-18,274.0,1.0,60.41,3730.0,0,0.2,0,3,6,2015
2015-06-19,457.0,3.0,59.62,4585.0,0,0.1,0,4,6,2015
2015-06-20,766.0,2.0,59.62,5857.0,0,0.2,0,5,6,2015
2015-06-21,589.0,3.0,59.62,4483.0,0,2.2,0,6,6,2015
2015-06-22,482.0,4.0,60.01,3970.0,0,0.5,0,0,6,2015
2015-06-23,385.0,4.0,61.05,3818.0,0,0.0,0,1,6,2015
2015-06-24,458.0,3.0,60.01,4222.0,0,0.8,0,2,6,2015
2015-06-25,206.0,0.0,59.59,3387.0,0,0.4,0,3,6,2015
2015-06-26,303.0,0.0,59.41,4025.0,0,0.1,0,4,6,2015
2015-06-27,809.0,1.0,59.41,4944.0,0,0.0,0,5,6,2015
2015-06-28,841.0,1.0,59.41,5182.0,0,0.0,0,6,6,2015
2015-06-29,400.0,1.0,58.34,3736.0,0,2.4,0,0,6,2015
2015-06-30,387.0,1.0,59.48,3706.0,0,3.3,1,1,6,2015
2015-07-01,619.0,1.0,56.94,4450.0,0,1.1,0,2,7,2015
2015-07-02,464.0,0.0,56.93,3945.0,0,0.7,0,3,7,2015
2015-07-03,522.0,0.0,56.93,4727.0,0,0.3,0,4,7,2015
2015-07-04,872.0,0.0,56.93,5243.0,0,2.7,0,5,7,2015
2015-07-05,531.0,0.0,56.93,3952.0,0,10.4,0,6,7,2015
2015-07-06,231.0,0.0,52.48,2968.0,0,9.6,0,0,7,2015
2015-07-07,319.0,0.0,52.33,2510.0,0,17.9,0,1,7,2015
2015-07-08,532.0,0.0,51.61,4560.0,0,3.1,0,2,7,2015
2015-07-09,368.0,0.0,52.76,3858.0,0,1.7,0,3,7,2015
2015-07-10,341.0,0.0,52.74,4299.0,0,2.3,0,4,7,2015
2015-07-11,708.0,0.0,52.74,4979.0,0,8.8,0,5,7,2015
2015-07-12,713.0,0.0,52.74,4669.0,0,4.7,0,6,7,2015
2015-07-13,480.0,0.0,52.19,4067.0,0,8.7,0,0,7,2015
2015-07-14,365.0,0.0,53.05,3680.0,0,7.7,0,1,7,2015
2015-07-15,390.0,0.0,51.4,4219.0,0,3.1,1,2,7,2015
2015-07-16,576.0,0.0,50.9,3842.0,0,3.9,0,3,7,2015
2015-07-17,420.0,0.0,50.88,4428.0,0,3.5,0,4,7,2015
2015-07-18,659.0,0.0,50.88,4895.0,0,2.9,0,5,7,2015
2015-07-19,758.0,0.0,50.88,4882.0,0,12.7,0,6,7,2015
2015-07-20,408.0,0.0,50.11,3882.0,0,12.5,0,0,7,2015
2015-07-21,328.0,0.0,50.59,3703.0,0,2.6,0,1,7,2015
2015-07-22,337.0,0.0,49.27,4216.0,0,9.5,0,2,7,2015
2015-07-23,331.0,0.0,48.11,3597.0,0,2.7,0,3,7,2015
2015-07-24,407.0,0.0,47.98,4239.0,0,0.0,0,4,7,2015
2015-07-25,647.0,0.0,47.98,4701.0,0,0.0,0,5,7,2015
2015-07-26,666.0,0.0,47.98,4399.0,0,1.7,0,6,7,2015
2015-07-27,410.0,0.0,47.17,3801.0,0,3.6,0,0,7,2015
2015-07-28,362.0,0.0,47.97,3601.0,0,2.5,0,1,7,2015
2015-07-29,423.0,0.0,48.77,4050.0,0,5.4,0,2,7,2015
2015-07-30,310.0,0.0,48.53,3646.0,0,2.0,0,3,7,2015
2015-07-31,480.0,0.0,47.11,4393.0,0,1.4,1,4,7,2015
2015-08-01,1014.0,0.0,47.11,5237.0,0,2.6,0,5,8,2015
2015-08-02,1112.0,0.0,47.11,4759.0,0,1.3,0,6,8,2015
2015-08-03,627.0,0.0,45.25,4253.0,0,1.8,0,0,8,2015
2015-08-04,479.0,0.0,45.75,3945.0,0,3.0,0,1,8,2015
2015-08-05,531.0,0.0,45.13,4215.0,0,1.1,0,2,8,2015
2015-08-06,357.0,1.0,44.69,3775.0,0,3.5,0,3,8,2015
2015-08-07,411.0,1.0,43.87,4394.0,0,4.2,0,4,8,2015
2015-08-08,615.0,2.0,43.87,4513.0,0,8.0,0,5,8,2015
2015-08-09,577.0,2.0,43.87,3843.0,0,9.6,0,6,8,2015
2015-08-10,681.0,1.0,44.94,4586.0,1,1.3,0,0,8,2015
2015-08-11,446.0,2.0,43.11,3984.0,0,2.0,0,1,8,2015
2015-08-12,438.0,2.0,43.22,4259.0,0,1.2,0,2,8,2015
2015-08-13,328.0,2.0,42.27,3398.0,0,2.3,0,3,8,2015
2015-08-14,395.0,3.0,42.45,4473.0,0,9.1,0,4,8,2015
2015-08-15,802.0,1.0,42.45,5370.0,0,4.0,1,5,8,2015
2015-08-16,828.0,2.0,42.45,4830.0,0,3.1,0,6,8,2015
2015-08-17,508.0,1.0,41.93,4004.0,0,2.8,0,0,8,2015
2015-08-18,411.0,2.0,42.58,3869.0,0,0.9,0,1,8,2015
2015-08-19,424.0,1.0,40.75,4187.0,0,1.8,0,2,8,2015
2015-08-20,358.0,1.0,41.0,3693.0,0,2.2,0,3,8,2015
2015-08-21,361.0,2.0,40.45,4483.0,0,3.2,0,4,8,2015
2015-08-22,648.0,2.0,40.45,4955.0,0,5.2,0,5,8,2015
2015-08-23,758.0,2.0,40.45,4626.0,0,4.4,0,6,8,2015
2015-08-24,521.0,3.0,38.22,3999.0,0,8.8,0,0,8,2015
2015-08-25,387.0,2.0,39.15,3870.0,0,6.6,0,1,8,2015
2015-08-26,431.0,1.0,38.5,4129.0,0,4.4,0,2,8,2015
2015-08-27,341.0,1.0,42.47,4073.0,0,6.3,0,3,8,2015
2015-08-28,410.0,1.0,45.29,4452.0,0,1.8,0,4,8,2015
2015-08-29,777.0,1.0,45.29,4896.0,0,0.7,0,5,8,2015
2015-08-30,977.0,2.0,45.29,5010.0,0,1.9,0,6,8,2015
2015-08-31,577.0,1.0,49.2,4320.0,0,3.8,1,0,8,2015
2015-09-01,676.0,1.0,45.38,4233.0,0,2.9,0,1,9,2015
2015-09-02,651.0,2.0,46.3,4573.0,0,2.9,0,2,9,2015
2015-09-03,475.0,2.0,46.75,3943.0,0,2.1,0,3,9,2015
2015-09-04,541.0,3.0,46.02,4465.0,0,2.0,0,4,9,2015
2015-09-05,1111.0,3.0,46.02,5417.0,0,4.1,0,5,9,2015
2015-09-06,1187.0,3.0,46.02,5327.0,0,7.4,0,6,9,2015
2015-09-07,575.0,2.0,46.02,4036.0,0,3.3,0,0,9,2015
2015-09-08,443.0,2.0,45.92,3779.0,0,3.5,0,1,9,2015
2015-09-09,528.0,2.0,44.13,4219.0,0,4.9,0,2,9,2015
2015-09-10,422.0,3.0,45.85,3552.0,0,4.7,0,3,9,2015
2015-09-11,422.0,2.0,44.75,4148.0,0,7.1,0,4,9,2015
2015-09-12,813.0,3.0,44.75,5046.0,0,1.9,0,5,9,2015
2015-09-13,990.0,3.0,44.75,5015.0,0,0.7,0,6,9,2015
2015-09-14,447.0,3.0,44.07,3754.0,0,0.6,0,0,9,2015
2015-09-15,390.0,2.0,44.58,3563.0,0,1.4,1,1,9,2015
2015-09-16,506.0,3.0,47.12,4239.0,0,4.8,0,2,9,2015
2015-09-17,436.0,5.0,46.93,3623.0,0,10.9,0,3,9,2015
2015-09-18,423.0,8.0,44.71,4170.0,0,11.3,0,4,9,2015
2015-09-19,830.0,7.0,44.71,4984.0,0,2.4,0,5,9,2015
2015-09-20,962.0,8.0,44.71,4951.0,0,4.4,0,6,9,2015
2015-09-21,429.0,6.0,46.67,3596.0,0,6.3,0,0,9,2015
2015-09-22,468.0,6.0,46.17,3594.0,0,6.1,0,1,9,2015
2015-09-23,503.0,9.0,44.53,4089.0,0,12.9,0,2,9,2015
2015-09-24,386.0,5.0,44.94,3627.0,0,4.8,0,3,9,2015
2015-09-25,404.0,5.0,45.55,4283.0,0,5.6,0,4,9,2015
2015-09-26,792.0,6.0,45.55,5171.0,0,9.6,0,5,9,2015
2015-09-27,955.0,5.0,45.55,5124.0,0,2.2,0,6,9,2015
2015-09-28,420.0,5.0,44.4,3768.0,0,4.1,0,0,9,2015
2015-09-29,423.0,5.0,45.24,3551.0,0,14.8,0,1,9,2015
2015-09-30,472.0,5.0,45.06,3945.0,0,12.8,1,2,9,2015
2015-10-01,550.0,4.0,44.75,3830.0,0,6.0,0,3,10,2015
2015-10-02,630.0,4.0,45.54,4466.0,0,4.9,0,4,10,2015
2015-10-03,1201.0,5.0,45.54,5491.0,0,2.3,0,5,10,2015
2015-10-04,1271.0,7.0,45.54,5414.0,0,3.3,0,6,10,2015
2015-10-05,566.0,1.0,46.28,4027.0,0,0.9,0,0,10,2015
2015-10-06,468.0,3.0,48.53,3838.0,0,2.4,0,1,10,2015
2015-10-07,491.0,3.0,47.86,4200.0,0,7.0,0,2,10,2015
2015-10-08,314.0,0.0,49.46,3639.0,0,2.9,0,3,10,2015
2015-10-09,681.0,1.0,49.67,4768.0,1,11.0,0,4,10,2015
2015-10-10,701.0,1.0,49.67,4609.0,0,14.6,0,5,10,2015
2015-10-11,813.0,1.0,49.67,4618.0,0,12.3,0,6,10,2015
2015-10-12,458.0,0.0,47.09,3662.0,0,13.5,0,0,10,2015
2015-10-13,255.0,0.0,46.7,2699.0,0,18.6,0,1,10,2015
2015-10-14,443.0,1.0,46.63,3974.0,0,16.1,0,2,10,2015
2015-10-15,398.0,0.0,46.38,3561.0,0,15.2,1,3,10,2015
2015-10-16,510.0,1.0,47.3,4246.0,0,13.1,0,4,10,2015
2015-10-17,974.0,1.0,47.3,5143.0,0,4.6,0,5,10,2015
2015-10-18,899.0,1.0,47.3,5072.0,0,3.6,0,6,10,2015
2015-10-19,421.0,0.0,45.91,3833.0,0,12.7,0,0,10,2015
2015-10-20,407.0,1.0,45.84,3483.0,0,8.8,0,1,10,2015
2015-10-21,404.0,1.0,45.22,4061.0,0,2.8,0,2,10,2015
2015-10-22,298.0,0.0,44.9,3606.0,0,7.2,0,3,10,2015
2015-10-23,408.0,1.0,43.91,4125.0,0,9.0,0,4,10,2015
2015-10-24,695.0,1.0,43.91,4909.0,0,9.3,0,5,10,2015
2015-10-25,840.0,0.0,43.91,4760.0,0,11.1,0,6,10,2015
2015-10-26,373.0,1.0,43.19,3679.0,0,11.0,0,0,10,2015
2015-10-27,332.0,0.0,43.21,3659.0,0,7.8,0,1,10,2015
2015-10-28,383.0,0.0,45.93,3978.0,0,5.4,0,2,10,2015
2015-10-29,281.0,0.0,46.02,3453.0,0,15.2,0,3,10,2015
2015-10-30,359.0,0.0,46.6,4327.0,0,11.1,0,4,10,2015
2015-10-31,663.0,0.0,46.6,4426.0,0,11.4,1,5,10,2015
2015-11-01,640.0,0.0,46.6,4105.0,0,9.9,0,6,11,2015
2015-11-02,669.0,0.0,46.12,4118.0,1,4.1,0,0,11,2015
2015-11-03,864.0,0.0,47.88,4678.0,1,0.0,0,1,11,2015
2015-11-04,468.0,1.0,46.32,4054.0,0,2.2,0,2,11,2015
2015-11-05,420.0,0.0,45.27,3612.0,0,13.5,0,3,11,2015
2015-11-06,369.0,0.0,44.32,4125.0,0,14.8,0,4,11,2015
2015-11-07,794.0,0.0,44.32,5129.0,0,38.9,0,5,11,2015
2015-11-08,922.0,0.0,44.32,5097.0,0,3.2,0,6,11,2015
2015-11-09,436.0,0.0,43.87,3796.0,0,7.2,0,0,11,2015
2015-11-10,412.0,0.0,44.23,3920.0,0,2.1,0,1,11,2015
2015-11-11,399.0,0.0,42.95,4237.0,0,3.2,0,2,11,2015
2015-11-12,176.0,0.0,41.74,3028.0,0,6.3,0,3,11,2015
2015-11-13,323.0,1.0,40.69,4295.0,0,1.6,0,4,11,2015
2015-11-14,677.0,0.0,40.69,5267.0,0,4.5,0,5,11,2015
2015-11-15,909.0,1.0,40.69,5281.0,0,8.9,1,6,11,2015
2015-11-16,469.0,0.0,41.68,3883.0,0,4.8,0,0,11,2015
2015-11-17,298.0,1.0,40.73,3678.0,0,13.1,0,1,11,2015
2015-11-18,377.0,3.0,40.75,4212.0,0,14.4,0,2,11,2015
2015-11-19,298.0,3.0,40.55,3809.0,0,12.2,0,3,11,2015
2015-11-20,426.0,0.0,39.39,4362.0,0,7.4,0,4,11,2015
2015-11-21,717.0,1.0,39.39,5231.0,0,9.6,0,5,11,2015
2015-11-22,881.0,2.0,39.39,5035.0,0,9.8,0,6,11,2015
2015-11-23,423.0,0.0,39.27,3865.0,0,11.5,0,0,11,2015
2015-11-24,397.0,1.0,40.89,3966.0,0,11.6,0,1,11,2015
2015-11-25,474.0,1.0,41.22,4709.0,0,16.7,0,2,11,2015
2015-11-26,396.0,0.0,41.22,3940.0,0,3.4,0,3,11,2015
2015-11-27,440.0,1.0,40.57,4704.0,1,3.8,0,4,11,2015
2015-11-28,809.0,0.0,40.57,5245.0,0,16.1,0,5,11,2015
2015-11-29,954.0,1.0,40.57,5772.0,0,19.7,0,6,11,2015
2015-11-30,481.0,1.0,40.43,4433.0,1,6.5,1,0,11,2015
2015-12-01,617.0,0.0,40.58,4326.0,0,5.2,0,1,12,2015
2015-12-02,640.0,0.0,39.93,4938.0,0,3.2,0,2,12,2015
2015-12-03,385.0,0.0,41.08,4124.0,0,3.3,0,3,12,2015
